id,CROP_ID,CROP,input_level,SQI_code,PSCL,PSCL_ID,DrainNum,Drain,score,drainage_id,drainage_req_text
1897,28,Cotton,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
1898,28,Cotton,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
1899,28,Cotton,1,4,M,2,2,P,30,LI_DR2_TXT2,Medium textures - Drainage level Poor
1900,28,Cotton,1,4,M,2,3,I,70,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1901,28,Cotton,1,4,M,2,4,M,90,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
1902,28,Cotton,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
1903,28,Cotton,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1904,28,Cotton,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
1905,28,Cotton,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1906,28,Cotton,1,4,C,1,2,P,30,LI_DR2_TXT1,Coarse textures - Drainage level Poor
1907,28,Cotton,1,4,C,1,3,I,70,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1908,28,Cotton,1,4,C,1,4,M,90,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1909,28,Cotton,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
1910,28,Cotton,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1911,28,Cotton,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
1912,28,Cotton,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
1913,28,Cotton,2,4,F,3,2,P,30,II_DR2_TXT3,Fine textures - Drainage level Poor
1914,28,Cotton,2,4,F,3,3,I,70,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
1915,28,Cotton,2,4,F,3,4,M,90,II_DR4_TXT3,Fine textures - Drainage level Moderately well
1916,28,Cotton,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
1917,28,Cotton,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1918,28,Cotton,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
1919,28,Cotton,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
1920,28,Cotton,2,4,M,2,2,P,30,II_DR2_TXT2,Medium textures - Drainage level Poor
1921,28,Cotton,2,4,M,2,3,I,70,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
1922,28,Cotton,2,4,M,2,4,M,90,II_DR4_TXT2,Medium textures - Drainage level Moderately well
1923,28,Cotton,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
1924,28,Cotton,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1925,28,Cotton,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
1926,28,Cotton,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
1927,28,Cotton,2,4,C,1,2,P,30,II_DR2_TXT1,Coarse textures - Drainage level Poor
1928,28,Cotton,2,4,C,1,3,I,70,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1929,28,Cotton,2,4,C,1,4,M,90,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
1930,28,Cotton,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
1931,28,Cotton,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1932,28,Cotton,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
1933,28,Cotton,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
1934,28,Cotton,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
1935,28,Cotton,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1936,28,Cotton,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
1937,28,Cotton,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
1938,28,Cotton,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1939,28,Cotton,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
1940,28,Cotton,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
1941,28,Cotton,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
1942,28,Cotton,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1943,28,Cotton,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
1944,28,Cotton,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
1945,28,Cotton,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1946,28,Cotton,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
1947,28,Cotton,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1948,28,Cotton,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
1949,28,Cotton,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1950,28,Cotton,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1951,28,Cotton,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
1952,28,Cotton,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1953,28,Cotton,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
1954,29,Flax,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
1955,29,Flax,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
1956,29,Flax,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1957,29,Flax,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
1958,29,Flax,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
1959,29,Flax,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1960,29,Flax,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
1961,29,Flax,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
1962,29,Flax,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
1963,29,Flax,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
1964,29,Flax,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
1965,29,Flax,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
1966,29,Flax,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1967,29,Flax,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
1968,29,Flax,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
1969,29,Flax,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
1970,29,Flax,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1971,29,Flax,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
1972,29,Flax,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
1973,29,Flax,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1974,29,Flax,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
1975,29,Flax,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
1976,29,Flax,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
1977,29,Flax,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
1978,29,Flax,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
1979,29,Flax,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
1980,29,Flax,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
1981,29,Flax,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
1982,29,Flax,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
1983,29,Flax,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
1984,29,Flax,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
1985,29,Flax,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
1986,29,Flax,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
1987,29,Flax,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
1988,29,Flax,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
1989,29,Flax,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
1990,29,Flax,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
1991,29,Flax,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
1992,29,Flax,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
1993,29,Flax,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
1994,29,Flax,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
1995,29,Flax,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
1996,29,Flax,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
1997,29,Flax,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
1998,29,Flax,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
1999,29,Flax,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
2000,29,Flax,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
2001,29,Flax,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2002,29,Flax,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
2003,29,Flax,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
2004,29,Flax,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
2005,29,Flax,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2006,29,Flax,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
2007,29,Flax,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
2008,29,Flax,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2009,29,Flax,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
2010,29,Flax,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2011,29,Flax,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
2012,29,Flax,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2013,29,Flax,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2014,29,Flax,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
2015,29,Flax,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2016,29,Flax,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2017,30,Sugarcane,1,4,F,3,1,V,30,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2018,30,Sugarcane,1,4,F,3,2,P,70,LI_DR2_TXT3,Fine textures - Drainage level Poor
2019,30,Sugarcane,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2020,30,Sugarcane,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2021,30,Sugarcane,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2022,30,Sugarcane,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2023,30,Sugarcane,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2024,30,Sugarcane,1,4,M,2,1,V,30,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2025,30,Sugarcane,1,4,M,2,2,P,70,LI_DR2_TXT2,Medium textures - Drainage level Poor
2026,30,Sugarcane,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2027,30,Sugarcane,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
2028,30,Sugarcane,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
2029,30,Sugarcane,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2030,30,Sugarcane,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
2031,30,Sugarcane,1,4,C,1,1,V,30,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2032,30,Sugarcane,1,4,C,1,2,P,70,LI_DR2_TXT1,Coarse textures - Drainage level Poor
2033,30,Sugarcane,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2034,30,Sugarcane,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2035,30,Sugarcane,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
2036,30,Sugarcane,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2037,30,Sugarcane,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
2038,30,Sugarcane,2,4,F,3,1,V,30,II_DR1_TXT3,Fine textures - Drainage level Very Poor
2039,30,Sugarcane,2,4,F,3,2,P,70,II_DR2_TXT3,Fine textures - Drainage level Poor
2040,30,Sugarcane,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
2041,30,Sugarcane,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
2042,30,Sugarcane,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
2043,30,Sugarcane,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2044,30,Sugarcane,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
2045,30,Sugarcane,2,4,M,2,1,V,30,II_DR1_TXT2,Medium textures - Drainage level Very Poor
2046,30,Sugarcane,2,4,M,2,2,P,70,II_DR2_TXT2,Medium textures - Drainage level Poor
2047,30,Sugarcane,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
2048,30,Sugarcane,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
2049,30,Sugarcane,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
2050,30,Sugarcane,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2051,30,Sugarcane,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
2052,30,Sugarcane,2,4,C,1,1,V,30,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
2053,30,Sugarcane,2,4,C,1,2,P,70,II_DR2_TXT1,Coarse textures - Drainage level Poor
2054,30,Sugarcane,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2055,30,Sugarcane,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
2056,30,Sugarcane,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
2057,30,Sugarcane,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2058,30,Sugarcane,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
2059,30,Sugarcane,5,4,F,3,1,V,100,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
2060,30,Sugarcane,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
2061,30,Sugarcane,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2062,30,Sugarcane,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
2063,30,Sugarcane,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
2064,30,Sugarcane,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2065,30,Sugarcane,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
2066,30,Sugarcane,5,4,M,2,1,V,100,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
2067,30,Sugarcane,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
2068,30,Sugarcane,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2069,30,Sugarcane,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
2070,30,Sugarcane,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
2071,30,Sugarcane,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2072,30,Sugarcane,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
2073,30,Sugarcane,5,4,C,1,1,V,100,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2074,30,Sugarcane,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
2075,30,Sugarcane,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2076,30,Sugarcane,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2077,30,Sugarcane,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
2078,30,Sugarcane,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2079,30,Sugarcane,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2080,31,Sugar_Beet,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2081,31,Sugar_Beet,1,4,F,3,2,P,30,LI_DR2_TXT3,Fine textures - Drainage level Poor
2082,31,Sugar_Beet,1,4,F,3,3,I,70,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2083,31,Sugar_Beet,1,4,F,3,4,M,90,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2084,31,Sugar_Beet,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2085,31,Sugar_Beet,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2086,31,Sugar_Beet,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2087,31,Sugar_Beet,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2088,31,Sugar_Beet,1,4,M,2,2,P,30,LI_DR2_TXT2,Medium textures - Drainage level Poor
2089,31,Sugar_Beet,1,4,M,2,3,I,70,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2090,31,Sugar_Beet,1,4,M,2,4,M,90,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
2091,31,Sugar_Beet,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
2092,31,Sugar_Beet,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2093,31,Sugar_Beet,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
2094,31,Sugar_Beet,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2095,31,Sugar_Beet,1,4,C,1,2,P,30,LI_DR2_TXT1,Coarse textures - Drainage level Poor
2096,31,Sugar_Beet,1,4,C,1,3,I,70,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2097,31,Sugar_Beet,1,4,C,1,4,M,90,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2098,31,Sugar_Beet,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
2099,31,Sugar_Beet,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2100,31,Sugar_Beet,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
2101,31,Sugar_Beet,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
2102,31,Sugar_Beet,2,4,F,3,2,P,30,II_DR2_TXT3,Fine textures - Drainage level Poor
2103,31,Sugar_Beet,2,4,F,3,3,I,70,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
2104,31,Sugar_Beet,2,4,F,3,4,M,90,II_DR4_TXT3,Fine textures - Drainage level Moderately well
2105,31,Sugar_Beet,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
2106,31,Sugar_Beet,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2107,31,Sugar_Beet,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
2108,31,Sugar_Beet,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
2109,31,Sugar_Beet,2,4,M,2,2,P,30,II_DR2_TXT2,Medium textures - Drainage level Poor
2110,31,Sugar_Beet,2,4,M,2,3,I,70,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
2111,31,Sugar_Beet,2,4,M,2,4,M,90,II_DR4_TXT2,Medium textures - Drainage level Moderately well
2112,31,Sugar_Beet,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
2113,31,Sugar_Beet,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2114,31,Sugar_Beet,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
2115,31,Sugar_Beet,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
2116,31,Sugar_Beet,2,4,C,1,2,P,30,II_DR2_TXT1,Coarse textures - Drainage level Poor
2117,31,Sugar_Beet,2,4,C,1,3,I,70,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2118,31,Sugar_Beet,2,4,C,1,4,M,90,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
2119,31,Sugar_Beet,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
2120,31,Sugar_Beet,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2121,31,Sugar_Beet,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
2122,31,Sugar_Beet,5,4,F,3,1,V,70,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
2123,31,Sugar_Beet,5,4,F,3,2,P,90,HI_DR2_TXT3,Fine textures - Drainage level Poor
2124,31,Sugar_Beet,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2125,31,Sugar_Beet,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
2126,31,Sugar_Beet,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
2127,31,Sugar_Beet,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2128,31,Sugar_Beet,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
2129,31,Sugar_Beet,5,4,M,2,1,V,70,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
2130,31,Sugar_Beet,5,4,M,2,2,P,90,HI_DR2_TXT2,Medium textures - Drainage level Poor
2131,31,Sugar_Beet,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2132,31,Sugar_Beet,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
2133,31,Sugar_Beet,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
2134,31,Sugar_Beet,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2135,31,Sugar_Beet,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
2136,31,Sugar_Beet,5,4,C,1,1,V,70,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2137,31,Sugar_Beet,5,4,C,1,2,P,90,HI_DR2_TXT1,Coarse textures - Drainage level Poor
2138,31,Sugar_Beet,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2139,31,Sugar_Beet,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2140,31,Sugar_Beet,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
2141,31,Sugar_Beet,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2142,31,Sugar_Beet,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2143,32,Banana_Plantain,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2144,32,Banana_Plantain,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
2145,32,Banana_Plantain,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2146,32,Banana_Plantain,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2147,32,Banana_Plantain,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2148,32,Banana_Plantain,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2149,32,Banana_Plantain,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2150,32,Banana_Plantain,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2151,32,Banana_Plantain,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
2152,32,Banana_Plantain,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
