"id","CROP_ID","CROP","input_level","SQI_code","score","property_value","property","unit","property_id","property_text"
283,"11","Buckwheat",4,2,100,1.2,"oc","% weight","CR_OC100","Organic Carbon"
284,"11","Buckwheat",3,1,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
285,"11","Buckwheat",3,2,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
286,"11","Buckwheat",5,2,100,5.2,"ph","-log(H+)","CR_HI_LPH100","pH "
287,"11","Buckwheat",3,2,100,6.5,"ph","-log(H+)","CR_LI_II_HPH100","pH "
288,"11","Buckwheat",5,2,100,6.5,"ph","-log(H+)","CR_HI_HPH100","pH "
289,"11","Buckwheat",3,1,100,4,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
290,"11","Buckwheat",5,2,100,2.8,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
291,"11","Buckwheat",3,2,100,16,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
292,"11","Buckwheat",5,2,100,0,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
293,"11","Buckwheat",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
294,"11","Buckwheat",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
295,"11","Buckwheat",4,3,100,90,"rd","cm","CR_RDa100","Rooting/Soil Depth"
296,"11","Buckwheat",5,7,100,90,"rd","cm","CR_RDa100","Rooting/Soil Depth"
297,"11","Buckwheat",3,7,100,70,"rd","cm","CR_RDb100","Rooting/Soil Depth"
298,"11","Buckwheat",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
299,"11","Buckwheat",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
300,"11","Buckwheat",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
301,"11","Buckwheat",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
302,"11","Buckwheat",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
303,"11","Buckwheat",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
304,"11","Buckwheat",4,5,100,1,"ec","dS/m","CR_EC100","Electric Conductivity"
305,"11","Buckwheat",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
306,"11","Buckwheat",4,6,100,20,"ca","% weight","CR_CA100","Calcium Carbonate Content"
307,"11","Buckwheat",4,6,100,3,"gy","% weight","CR_GY100","Gypsum Content"
308,"11","Buckwheat",3,2,100,8,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
309,"11","Buckwheat",5,2,100,6,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
310,"12","White_Potato",4,1,100,1.5,"oc","% weight","CR_OC100","Organic Carbon"
311,"12","White_Potato",4,2,100,1.5,"oc","% weight","CR_OC100","Organic Carbon"
312,"12","White_Potato",3,1,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
313,"12","White_Potato",3,2,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
314,"12","White_Potato",5,2,100,5.6,"ph","-log(H+)","CR_HI_LPH100","pH "
315,"12","White_Potato",3,2,100,6.5,"ph","-log(H+)","CR_LI_II_HPH100","pH "
316,"12","White_Potato",5,2,100,6.5,"ph","-log(H+)","CR_HI_HPH100","pH "
317,"12","White_Potato",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
318,"12","White_Potato",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
319,"12","White_Potato",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
320,"12","White_Potato",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
321,"12","White_Potato",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
322,"12","White_Potato",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
323,"12","White_Potato",4,3,100,90,"rd","cm","CR_RDa100","Rooting/Soil Depth"
324,"12","White_Potato",5,7,100,90,"rd","cm","CR_RDa100","Rooting/Soil Depth"
325,"12","White_Potato",3,7,100,75,"rd","cm","CR_RDb100","Rooting/Soil Depth"
326,"12","White_Potato",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
327,"12","White_Potato",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
328,"12","White_Potato",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
329,"12","White_Potato",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
330,"12","White_Potato",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
331,"12","White_Potato",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
332,"12","White_Potato",4,5,100,1,"ec","dS/m","CR_EC100","Electric Conductivity"
333,"12","White_Potato",4,5,100,15,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
334,"12","White_Potato",4,6,100,5,"ca","% weight","CR_CA100","Calcium Carbonate Content"
335,"12","White_Potato",4,6,100,1,"gy","% weight","CR_GY100","Gypsum Content"
336,"12","White_Potato",3,2,100,9,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
337,"12","White_Potato",5,2,100,7,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
338,"13","Cassava",4,1,100,1.5,"oc","% weight","CR_OC100","Organic Carbon"
339,"13","Cassava",4,2,100,1.5,"oc","% weight","CR_OC100","Organic Carbon"
340,"13","Cassava",3,1,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
341,"13","Cassava",3,2,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
342,"13","Cassava",5,2,100,5.2,"ph","-log(H+)","CR_HI_LPH100","pH "
343,"13","Cassava",3,2,100,6.5,"ph","-log(H+)","CR_LI_II_HPH100","pH "
344,"13","Cassava",5,2,100,6.5,"ph","-log(H+)","CR_HI_HPH100","pH "
345,"13","Cassava",3,1,100,3.5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
346,"13","Cassava",5,2,100,2,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
347,"13","Cassava",3,2,100,16,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
348,"13","Cassava",5,2,100,0,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
349,"13","Cassava",3,2,100,35,"bs","%","CR_LI_II_BS100","Base Saturation "
350,"13","Cassava",5,2,100,20,"bs","%","CR_HI_BS100","Base Saturation "
351,"13","Cassava",3,7,100,100,"rd","cm","CR_RDb100","Rooting/Soil Depth"
352,"13","Cassava",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
353,"13","Cassava",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
354,"13","Cassava",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
355,"13","Cassava",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
356,"13","Cassava",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
357,"13","Cassava",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
358,"13","Cassava",4,5,100,1,"ec","dS/m","CR_EC100","Electric Conductivity"
359,"13","Cassava",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
360,"13","Cassava",4,6,100,0.5,"ca","% weight","CR_CA100","Calcium Carbonate Content"
361,"13","Cassava",4,6,100,0.1,"gy","% weight","CR_GY100","Gypsum Content"
362,"13","Cassava",3,2,100,10,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
363,"13","Cassava",5,2,100,8,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
364,"14","Sweet_Potato",4,1,100,3,"oc","% weight","CR_OC100","Organic Carbon"
365,"14","Sweet_Potato",4,2,100,3,"oc","% weight","CR_OC100","Organic Carbon"
366,"14","Sweet_Potato",3,1,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
367,"14","Sweet_Potato",3,2,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
368,"14","Sweet_Potato",5,2,100,5.2,"ph","-log(H+)","CR_HI_LPH100","pH "
369,"14","Sweet_Potato",3,2,100,7.2,"ph","-log(H+)","CR_LI_II_HPH100","pH "
370,"14","Sweet_Potato",5,2,100,7.2,"ph","-log(H+)","CR_HI_HPH100","pH "
371,"14","Sweet_Potato",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
372,"14","Sweet_Potato",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
373,"14","Sweet_Potato",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
374,"14","Sweet_Potato",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
375,"14","Sweet_Potato",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
376,"14","Sweet_Potato",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
377,"14","Sweet_Potato",4,3,100,100,"rd","cm","CR_RDa100","Rooting/Soil Depth"
378,"14","Sweet_Potato",5,7,100,100,"rd","cm","CR_RDa100","Rooting/Soil Depth"
379,"14","Sweet_Potato",3,7,100,85,"rd","cm","CR_RDb100","Rooting/Soil Depth"
380,"14","Sweet_Potato",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
381,"14","Sweet_Potato",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
382,"14","Sweet_Potato",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
383,"14","Sweet_Potato",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
384,"14","Sweet_Potato",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
385,"14","Sweet_Potato",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
386,"14","Sweet_Potato",4,5,100,1,"ec","dS/m","CR_EC100","Electric Conductivity"
387,"14","Sweet_Potato",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
388,"14","Sweet_Potato",4,6,100,6,"ca","% weight","CR_CA100","Calcium Carbonate Content"
389,"14","Sweet_Potato",4,6,100,2,"gy","% weight","CR_GY100","Gypsum Content"
390,"14","Sweet_Potato",3,2,100,10,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
391,"14","Sweet_Potato",5,2,100,8,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
392,"15a","White_Yam",4,1,100,3,"oc","% weight","CR_OC100","Organic Carbon"
393,"15a","White_Yam",4,2,100,3,"oc","% weight","CR_OC100","Organic Carbon"
394,"15a","White_Yam",3,1,100,6.4,"ph","-log(H+)","CR_LI_II_LPH100","pH "
395,"15a","White_Yam",3,2,100,6.4,"ph","-log(H+)","CR_LI_II_LPH100","pH "
396,"15a","White_Yam",5,2,100,6.2,"ph","-log(H+)","CR_HI_LPH100","pH "
397,"15a","White_Yam",3,2,100,6.7,"ph","-log(H+)","CR_LI_II_HPH100","pH "
398,"15a","White_Yam",5,2,100,6.7,"ph","-log(H+)","CR_HI_HPH100","pH "
399,"15a","White_Yam",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
400,"15a","White_Yam",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
401,"15a","White_Yam",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
402,"15a","White_Yam",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
403,"15a","White_Yam",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
404,"15a","White_Yam",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
405,"15a","White_Yam",3,7,100,100,"rd","cm","CR_RDb100","Rooting/Soil Depth"
406,"15a","White_Yam",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
407,"15a","White_Yam",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
408,"15a","White_Yam",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
409,"15a","White_Yam",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
410,"15a","White_Yam",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
411,"15a","White_Yam",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
412,"15a","White_Yam",4,5,100,0,"ec","dS/m","CR_EC100","Electric Conductivity"
413,"15a","White_Yam",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
414,"15a","White_Yam",4,6,100,0,"ca","% weight","CR_CA100","Calcium Carbonate Content"
415,"15a","White_Yam",4,6,100,0,"gy","% weight","CR_GY100","Gypsum Content"
416,"15a","White_Yam",3,2,100,9,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
417,"15a","White_Yam",5,2,100,7,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
418,"15b","Greater_Yam",4,1,100,3,"oc","% weight","CR_OC100","Organic Carbon"
419,"15b","Greater_Yam",4,2,100,3,"oc","% weight","CR_OC100","Organic Carbon"
420,"15b","Greater_Yam",3,1,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
421,"15b","Greater_Yam",3,2,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
422,"15b","Greater_Yam",5,2,100,5.3,"ph","-log(H+)","CR_HI_LPH100","pH "
423,"15b","Greater_Yam",3,2,100,6.5,"ph","-log(H+)","CR_LI_II_HPH100","pH "
424,"15b","Greater_Yam",5,2,100,6.5,"ph","-log(H+)","CR_HI_HPH100","pH "
425,"15b","Greater_Yam",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
426,"15b","Greater_Yam",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
427,"15b","Greater_Yam",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
428,"15b","Greater_Yam",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
429,"15b","Greater_Yam",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
430,"15b","Greater_Yam",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
431,"15b","Greater_Yam",3,7,100,100,"rd","cm","CR_RDb100","Rooting/Soil Depth"
432,"15b","Greater_Yam",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
433,"15b","Greater_Yam",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
434,"15b","Greater_Yam",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
435,"15b","Greater_Yam",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
436,"15b","Greater_Yam",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
437,"15b","Greater_Yam",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
438,"15b","Greater_Yam",4,5,100,0,"ec","dS/m","CR_EC100","Electric Conductivity"
439,"15b","Greater_Yam",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
440,"15b","Greater_Yam",4,6,100,0,"ca","% weight","CR_CA100","Calcium Carbonate Content"
441,"15b","Greater_Yam",4,6,100,0,"gy","% weight","CR_GY100","Gypsum Content"
442,"15b","Greater_Yam",3,2,100,9,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
443,"15b","Greater_Yam",5,2,100,7,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
444,"15c","Yellow_Yam",4,1,100,3,"oc","% weight","CR_OC100","Organic Carbon"
445,"15c","Yellow_Yam",4,2,100,3,"oc","% weight","CR_OC100","Organic Carbon"
446,"15c","Yellow_Yam",3,1,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
447,"15c","Yellow_Yam",3,2,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
448,"15c","Yellow_Yam",5,2,100,5.8,"ph","-log(H+)","CR_HI_LPH100","pH "
449,"15c","Yellow_Yam",3,2,100,6.7,"ph","-log(H+)","CR_LI_II_HPH100","pH "
450,"15c","Yellow_Yam",5,2,100,6.7,"ph","-log(H+)","CR_HI_HPH100","pH "
451,"15c","Yellow_Yam",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
452,"15c","Yellow_Yam",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
453,"15c","Yellow_Yam",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
454,"15c","Yellow_Yam",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
455,"15c","Yellow_Yam",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
456,"15c","Yellow_Yam",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
457,"15c","Yellow_Yam",3,7,100,100,"rd","cm","CR_RDb100","Rooting/Soil Depth"
458,"15c","Yellow_Yam",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
459,"15c","Yellow_Yam",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
460,"15c","Yellow_Yam",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
461,"15c","Yellow_Yam",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
462,"15c","Yellow_Yam",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
463,"15c","Yellow_Yam",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
464,"15c","Yellow_Yam",4,5,100,0,"ec","dS/m","CR_EC100","Electric Conductivity"
465,"15c","Yellow_Yam",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
466,"15c","Yellow_Yam",4,6,100,0,"ca","% weight","CR_CA100","Calcium Carbonate Content"
467,"15c","Yellow_Yam",4,6,100,0,"gy","% weight","CR_GY100","Gypsum Content"
468,"15c","Yellow_Yam",3,2,100,9,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
469,"15c","Yellow_Yam",5,2,100,7,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
470,"15d","Cocoyam_Taro",4,1,100,3,"oc","% weight","CR_OC100","Organic Carbon"
471,"15d","Cocoyam_Taro",4,2,100,3,"oc","% weight","CR_OC100","Organic Carbon"
472,"15d","Cocoyam_Taro",3,1,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
473,"15d","Cocoyam_Taro",3,2,100,5.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
474,"15d","Cocoyam_Taro",5,2,100,5.2,"ph","-log(H+)","CR_HI_LPH100","pH "
475,"15d","Cocoyam_Taro",3,2,100,6.5,"ph","-log(H+)","CR_LI_II_HPH100","pH "
476,"15d","Cocoyam_Taro",5,2,100,6.5,"ph","-log(H+)","CR_HI_HPH100","pH "
477,"15d","Cocoyam_Taro",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
478,"15d","Cocoyam_Taro",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
479,"15d","Cocoyam_Taro",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
480,"15d","Cocoyam_Taro",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
481,"15d","Cocoyam_Taro",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
482,"15d","Cocoyam_Taro",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
483,"15d","Cocoyam_Taro",3,7,100,100,"rd","cm","CR_RDb100","Rooting/Soil Depth"
484,"15d","Cocoyam_Taro",4,3,100,3,"cf","%","CR_CF100","Coarse Fragments"
485,"15d","Cocoyam_Taro",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
486,"15d","Cocoyam_Taro",4,7,100,3,"cf","%","CR_CF100","Coarse Fragments"
487,"15d","Cocoyam_Taro",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
488,"15d","Cocoyam_Taro",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
489,"15d","Cocoyam_Taro",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
490,"15d","Cocoyam_Taro",4,5,100,0,"ec","dS/m","CR_EC100","Electric Conductivity"
491,"15d","Cocoyam_Taro",4,5,100,8,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
492,"15d","Cocoyam_Taro",4,6,100,0,"ca","% weight","CR_CA100","Calcium Carbonate Content"
493,"15d","Cocoyam_Taro",4,6,100,0,"gy","% weight","CR_GY100","Gypsum Content"
494,"15d","Cocoyam_Taro",3,2,100,9,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
495,"15d","Cocoyam_Taro",5,2,100,7,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
496,"16","Phaseolus_Bean",4,1,100,2,"oc","% weight","CR_OC100","Organic Carbon"
497,"16","Phaseolus_Bean",4,2,100,2,"oc","% weight","CR_OC100","Organic Carbon"
498,"16","Phaseolus_Bean",3,1,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
499,"16","Phaseolus_Bean",3,2,100,6,"ph","-log(H+)","CR_LI_II_LPH100","pH "
500,"16","Phaseolus_Bean",5,2,100,5.6,"ph","-log(H+)","CR_HI_LPH100","pH "
501,"16","Phaseolus_Bean",3,2,100,7,"ph","-log(H+)","CR_LI_II_HPH100","pH "
502,"16","Phaseolus_Bean",5,2,100,7,"ph","-log(H+)","CR_HI_HPH100","pH "
503,"16","Phaseolus_Bean",3,1,100,5,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
504,"16","Phaseolus_Bean",5,2,100,3.5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
505,"16","Phaseolus_Bean",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
506,"16","Phaseolus_Bean",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
507,"16","Phaseolus_Bean",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
508,"16","Phaseolus_Bean",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
509,"16","Phaseolus_Bean",4,3,100,100,"rd","cm","CR_RDa100","Rooting/Soil Depth"
510,"16","Phaseolus_Bean",5,7,100,100,"rd","cm","CR_RDa100","Rooting/Soil Depth"
511,"16","Phaseolus_Bean",3,7,100,85,"rd","cm","CR_RDb100","Rooting/Soil Depth"
512,"16","Phaseolus_Bean",4,3,100,15,"cf","%","CR_CF100","Coarse Fragments"
513,"16","Phaseolus_Bean",4,7,100,15,"cf","%","CR_CF100","Coarse Fragments"
514,"16","Phaseolus_Bean",4,7,100,15,"cf","%","CR_CF100","Coarse Fragments"
515,"16","Phaseolus_Bean",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
516,"16","Phaseolus_Bean",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
517,"16","Phaseolus_Bean",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
518,"16","Phaseolus_Bean",4,5,100,0,"ec","dS/m","CR_EC100","Electric Conductivity"
519,"16","Phaseolus_Bean",4,5,100,2,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
520,"16","Phaseolus_Bean",4,6,100,6,"ca","% weight","CR_CA100","Calcium Carbonate Content"
521,"16","Phaseolus_Bean",4,6,100,0.1,"gy","% weight","CR_GY100","Gypsum Content"
522,"16","Phaseolus_Bean",3,2,100,10,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
523,"16","Phaseolus_Bean",5,2,100,8,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
524,"17","Chickpea",4,1,100,2,"oc","% weight","CR_OC100","Organic Carbon"
525,"17","Chickpea",4,2,100,2,"oc","% weight","CR_OC100","Organic Carbon"
526,"17","Chickpea",3,1,100,6.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
527,"17","Chickpea",3,2,100,6.5,"ph","-log(H+)","CR_LI_II_LPH100","pH "
528,"17","Chickpea",5,2,100,6,"ph","-log(H+)","CR_HI_LPH100","pH "
529,"17","Chickpea",3,2,100,7,"ph","-log(H+)","CR_LI_II_HPH100","pH "
530,"17","Chickpea",5,2,100,7,"ph","-log(H+)","CR_HI_HPH100","pH "
531,"17","Chickpea",3,1,100,8,"teb","cmol/kg","CR_LI_II_TEB100","Total Exchangeable Basis"
532,"17","Chickpea",5,2,100,5,"teb","cmol/kg","CR_HI_TEB100","Total Exchangeable Basis"
533,"17","Chickpea",3,2,100,24,"cecc","cmol/kg","CR_LI_II_CEC100","Cation Exchange Capacity - Clay"
534,"17","Chickpea",5,2,100,16,"cecc","cmol/kg","CR_HI_CEC100","Cation Exchange Capacity - Clay"
535,"17","Chickpea",3,2,100,50,"bs","%","CR_LI_II_BS100","Base Saturation "
536,"17","Chickpea",5,2,100,35,"bs","%","CR_HI_BS100","Base Saturation "
537,"17","Chickpea",4,3,100,100,"rd","cm","CR_RDa100","Rooting/Soil Depth"
538,"17","Chickpea",5,7,100,100,"rd","cm","CR_RDa100","Rooting/Soil Depth"
539,"17","Chickpea",3,7,100,85,"rd","cm","CR_RDb100","Rooting/Soil Depth"
540,"17","Chickpea",4,3,100,15,"cf","%","CR_CF100","Coarse Fragments"
541,"17","Chickpea",4,7,100,15,"cf","%","CR_CF100","Coarse Fragments"
542,"17","Chickpea",4,7,100,15,"cf","%","CR_CF100","Coarse Fragments"
543,"17","Chickpea",4,3,100,110,"db","%","CR_BDR100","Bulk Density (BDactual/BDref)"
544,"17","Chickpea",3,7,100,110,"db","%","CR_LI_II_BDW100","Bulk Density (BDactual/BDref)"
545,"17","Chickpea",5,7,100,110,"db","%","CR_HI_BDW100","Bulk Density (BDactual/BDref)"
546,"17","Chickpea",4,5,100,1,"ec","dS/m","CR_EC100","Electric Conductivity"
547,"17","Chickpea",4,5,100,5,"esp","%","CR_ESP100","Exchangeable Sodium Percentage"
548,"17","Chickpea",4,6,100,10,"ca","% weight","CR_CA100","Calcium Carbonate Content"
549,"17","Chickpea",4,6,100,0.1,"gy","% weight","CR_GY100","Gypsum Content"
550,"17","Chickpea",3,2,100,10,"cecs","cmol/kg","CR_LI_II_CECS100","Cation Exchange Capacity - Soil"
551,"17","Chickpea",5,2,100,8,"cecs","cmol/kg","CR_HI_CECS100","Cation Exchange Capacity - Soil"
552,"18","Cowpea",4,1,100,2,"oc","% weight","CR_OC100","Organic Carbon"
553,"18","Cowpea",4,2,100,2,"oc","% weight","CR_OC100","Organic Carbon"
